region,x,y,z
Cerebellum-L,-20,-64,-18
Cerebellum-L,-22,-64,-18
Cerebellum-L,-24,-64,-18
Cerebellum-L,-26,-64,-18
Cerebellum-L,0,-62,-18
Cerebellum-L,-2,-62,-18
Cerebellum-L,-4,-62,-18
Cerebellum-L,-6,-62,-18
Cerebellum-L,-8,-62,-18
Cerebellum-L,-10,-62,-18
Cerebellum-L,-12,-62,-18
Cerebellum-L,-14,-62,-18
Cerebellum-L,-16,-62,-18
Cerebellum-L,-18,-62,-18
Cerebellum-L,-20,-62,-18
Cerebellum-L,-22,-62,-18
Cerebellum-L,-24,-62,-18
Cerebellum-L,-26,-62,-18
Cerebellum-L,0,-60,-18
Cerebellum-L,-2,-60,-18
Cerebellum-L,-4,-60,-18
Cerebellum-L,-6,-60,-18
Cerebellum-L,-8,-60,-18
Cerebellum-L,-10,-60,-18
Cerebellum-L,-12,-60,-18
Cerebellum-L,-14,-60,-18
Cerebellum-L,-16,-60,-18
Cerebellum-L,-18,-60,-18
Cerebellum-L,-20,-60,-18
Cerebellum-L,-22,-60,-18
Cerebellum-L,-24,-60,-18
Cerebellum-L,-26,-60,-18
Cerebellum-L,0,-58,-18
Cerebellum-L,-8,-58,-18
Cerebellum-L,-10,-58,-18
Cerebellum-L,-12,-58,-18
Cerebellum-L,-14,-58,-18
Cerebellum-L,-16,-58,-18
Cerebellum-L,-18,-58,-18
Cerebellum-L,-20,-58,-18
Cerebellum-L,-22,-58,-18
Cerebellum-L,-24,-58,-18
Cerebellum-L,-26,-58,-18
Cerebellum-L,-8,-56,-18
Cerebellum-L,-10,-56,-18
Cerebellum-L,-12,-56,-18
Cerebellum-L,-14,-56,-18
Cerebellum-L,-16,-56,-18
Cerebellum-L,-18,-56,-18
Cerebellum-L,-20,-56,-18
Cerebellum-L,-22,-56,-18
Cerebellum-L,-24,-56,-18
Cerebellum-L,-26,-56,-18
Cerebellum-L,0,-54,-18
Cerebellum-L,-2,-54,-18
Cerebellum-L,-8,-54,-18
Cerebellum-L,-10,-54,-18
Cerebellum-L,-12,-54,-18
Cerebellum-L,-14,-54,-18
Cerebellum-L,-16,-54,-18
Cerebellum-L,-18,-54,-18
Cerebellum-L,-20,-54,-18
Cerebellum-L,-22,-54,-18
Cerebellum-L,-24,-54,-18
Cerebellum-L,-26,-54,-18
Cerebellum-L,-8,-52,-18
Cerebellum-L,-10,-52,-18
Cerebellum-L,-12,-52,-18
Cerebellum-L,-14,-52,-18
Cerebellum-L,-16,-52,-18
Cerebellum-L,-18,-52,-18
Cerebellum-L,-20,-52,-18
Cerebellum-L,-22,-52,-18
Cerebellum-L,-24,-52,-18
Cerebellum-L,-2,-50,-18
Cerebellum-L,-4,-50,-18
Cerebellum-L,-10,-50,-18
Cerebellum-L,-12,-50,-18
Cerebellum-L,-14,-50,-18
Cerebellum-L,-16,-50,-18
Cerebellum-L,-18,-50,-18
Cerebellum-L,-20,-50,-18
Cerebellum-L,-22,-50,-18
Cerebellum-L,-24,-50,-18
Cerebellum-L,-4,-48,-18
Cerebellum-L,-6,-48,-18
Cerebellum-L,-10,-48,-18
Cerebellum-L,-12,-48,-18
Cerebellum-L,-14,-48,-18
Cerebellum-L,-16,-48,-18
Cerebellum-L,-18,-48,-18
Cerebellum-L,-20,-48,-18
Cerebellum-L,-22,-48,-18
Cerebellum-L,-24,-48,-18
Cerebellum-L,-6,-46,-18
Cerebellum-L,-8,-46,-18
Cerebellum-L,-12,-46,-18
Cerebellum-L,-14,-46,-18
Cerebellum-L,-16,-46,-18
Cerebellum-L,-18,-46,-18
Cerebellum-L,-20,-46,-18
Cerebellum-L,-22,-46,-18
Cerebellum-L,-2,-44,-18
Cerebellum-L,-4,-44,-18
Cerebellum-L,-6,-44,-18
Cerebellum-L,-8,-44,-18
Cerebellum-L,-14,-44,-18
Cerebellum-L,-16,-44,-18
Cerebellum-L,-18,-44,-18
Cerebellum-L,-20,-44,-18
Cerebellum-L,-22,-44,-18
Cerebellum-L,0,-42,-18
Cerebellum-L,-2,-42,-18
Cerebellum-L,-4,-42,-18
Cerebellum-L,-6,-42,-18
Cerebellum-L,-8,-42,-18
Cerebellum-L,-10,-42,-18
Cerebellum-L,-14,-42,-18
Cerebellum-L,-16,-42,-18
Cerebellum-L,-18,-42,-18
Cerebellum-L,-20,-42,-18
Cerebellum-L,-6,-40,-18
Cerebellum-L,-8,-40,-18
Cerebellum-L,-10,-40,-18
Cerebellum-L,-12,-40,-18
Cerebellum-L,-14,-40,-18
Cerebellum-L,-16,-40,-18
Cerebellum-L,-18,-40,-18
Cerebellum-L,-20,-40,-18
Cerebellum-L,-8,-38,-18
Cerebellum-L,-10,-38,-18
Cerebellum-L,-12,-38,-18
Cerebellum-L,-14,-38,-18
Cerebellum-L,-16,-38,-18
Cerebellum-L,-18,-38,-18
Cerebellum-L,-10,-36,-18
Cerebellum-L,-12,-36,-18
Cerebellum-L,-14,-36,-18
Cerebellum-L,-16,-36,-18
Cerebellum-L,-14,-34,-18
Cerebellum-L,-8,-78,-16
Cerebellum-L,0,-76,-16
Cerebellum-L,-2,-76,-16
Cerebellum-L,-4,-76,-16
Cerebellum-L,-6,-76,-16
Cerebellum-L,-8,-76,-16
Cerebellum-L,-10,-76,-16
Cerebellum-L,-12,-76,-16
Cerebellum-L,0,-74,-16
Cerebellum-L,-2,-74,-16
Cerebellum-L,-4,-74,-16
Cerebellum-L,-6,-74,-16
Cerebellum-L,-8,-74,-16
Cerebellum-L,-10,-74,-16
Cerebellum-L,-12,-74,-16
Cerebellum-L,-14,-74,-16
Cerebellum-L,-16,-74,-16
Cerebellum-L,0,-72,-16
Cerebellum-L,-2,-72,-16
Cerebellum-L,-4,-72,-16
Cerebellum-L,-6,-72,-16
Cerebellum-L,-8,-72,-16
Cerebellum-L,-10,-72,-16
Cerebellum-L,-12,-72,-16
Cerebellum-L,-14,-72,-16
Cerebellum-L,-16,-72,-16
Cerebellum-L,-18,-72,-16
Cerebellum-L,0,-70,-16
Cerebellum-L,-2,-70,-16
Cerebellum-L,-4,-70,-16
Cerebellum-L,-6,-70,-16
Cerebellum-L,-8,-70,-16
Cerebellum-L,-10,-70,-16
Cerebellum-L,-12,-70,-16
Cerebellum-L,-14,-70,-16
Cerebellum-L,-16,-70,-16
Cerebellum-L,-18,-70,-16
Cerebellum-L,-20,-70,-16
Cerebellum-L,-2,-68,-16
Cerebellum-L,-4,-68,-16
Cerebellum-L,-6,-68,-16
Cerebellum-L,-8,-68,-16
Cerebellum-L,-10,-68,-16
Cerebellum-L,-12,-68,-16
Cerebellum-L,-14,-68,-16
Cerebellum-L,-16,-68,-16
Cerebellum-L,-18,-68,-16
Cerebellum-L,-20,-68,-16
Cerebellum-L,-4,-66,-16
Cerebellum-L,-6,-66,-16
Cerebellum-L,-8,-66,-16
Cerebellum-L,-10,-66,-16
Cerebellum-L,-12,-66,-16
Cerebellum-L,-14,-66,-16
Cerebellum-L,-16,-66,-16
Cerebellum-L,-18,-66,-16
Cerebellum-L,-20,-66,-16
Cerebellum-L,-2,-64,-16
Cerebellum-L,-4,-64,-16
Cerebellum-L,-6,-64,-16
Cerebellum-L,-8,-64,-16
Cerebellum-L,-10,-64,-16
Cerebellum-L,-12,-64,-16
Cerebellum-L,-14,-64,-16
Cerebellum-L,-16,-64,-16
Cerebellum-L,-18,-64,-16
Cerebellum-L,-20,-64,-16
Cerebellum-L,-22,-64,-16
Cerebellum-L,-2,-62,-16
Cerebellum-L,-4,-62,-16
Cerebellum-L,-6,-62,-16
Cerebellum-L,-8,-62,-16
Cerebellum-L,-10,-62,-16
Cerebellum-L,-12,-62,-16
Cerebellum-L,-14,-62,-16
Cerebellum-L,-16,-62,-16
Cerebellum-L,-18,-62,-16
Cerebellum-L,-20,-62,-16
Cerebellum-L,-22,-62,-16
Cerebellum-L,-2,-60,-16
Cerebellum-L,-6,-60,-16
Cerebellum-L,-8,-60,-16
Cerebellum-L,-10,-60,-16
Cerebellum-L,-12,-60,-16
Cerebellum-L,-14,-60,-16
Cerebellum-L,-16,-60,-16
Cerebellum-L,-18,-60,-16
Cerebellum-L,-20,-60,-16
Cerebellum-L,-22,-60,-16
Cerebellum-L,-6,-58,-16
Cerebellum-L,-8,-58,-16
Cerebellum-L,-10,-58,-16
Cerebellum-L,-12,-58,-16
Cerebellum-L,-14,-58,-16
Cerebellum-L,-16,-58,-16
Cerebellum-L,-18,-58,-16
Cerebellum-L,-20,-58,-16
Cerebellum-L,-22,-58,-16
Cerebellum-L,-6,-56,-16
Cerebellum-L,-8,-56,-16
Cerebellum-L,-10,-56,-16
Cerebellum-L,-12,-56,-16
Cerebellum-L,-14,-56,-16
Cerebellum-L,-16,-56,-16
Cerebellum-L,-18,-56,-16
Cerebellum-L,-20,-56,-16
Cerebellum-L,-22,-56,-16
Cerebellum-L,0,-54,-16
Cerebellum-L,-2,-54,-16
Cerebellum-L,-6,-54,-16
Cerebellum-L,-8,-54,-16
Cerebellum-L,-10,-54,-16
Cerebellum-L,-12,-54,-16
Cerebellum-L,-14,-54,-16
Cerebellum-L,-16,-54,-16
Cerebellum-L,-18,-54,-16
Cerebellum-L,-20,-54,-16
Cerebellum-L,-22,-54,-16
Cerebellum-L,-8,-52,-16
Cerebellum-L,-10,-52,-16
Cerebellum-L,-12,-52,-16
Cerebellum-L,-14,-52,-16
Cerebellum-L,-16,-52,-16
Cerebellum-L,-18,-52,-16
Cerebellum-L,-20,-52,-16
Cerebellum-L,-22,-52,-16
Cerebellum-L,-2,-50,-16
Cerebellum-L,-4,-50,-16
Cerebellum-L,-10,-50,-16
Cerebellum-L,-12,-50,-16
Cerebellum-L,-14,-50,-16
Cerebellum-L,-16,-50,-16
Cerebellum-L,-18,-50,-16
Cerebellum-L,-20,-50,-16
Cerebellum-L,0,-48,-16
Cerebellum-L,-2,-48,-16
Cerebellum-L,-4,-48,-16
Cerebellum-L,-6,-48,-16
Cerebellum-L,-10,-48,-16
Cerebellum-L,-12,-48,-16
Cerebellum-L,-14,-48,-16
Cerebellum-L,-16,-48,-16
Cerebellum-L,-18,-48,-16
Cerebellum-L,-20,-48,-16
Cerebellum-L,-6,-46,-16
Cerebellum-L,-12,-46,-16
Cerebellum-L,-14,-46,-16
Cerebellum-L,-16,-46,-16
Cerebellum-L,-18,-46,-16
Cerebellum-L,-2,-44,-16
Cerebellum-L,-4,-44,-16
Cerebellum-L,-6,-44,-16
Cerebellum-L,-8,-44,-16
Cerebellum-L,-12,-44,-16
Cerebellum-L,-14,-44,-16
Cerebellum-L,-16,-44,-16
Cerebellum-L,-18,-44,-16
Cerebellum-L,0,-42,-16
Cerebellum-L,-2,-42,-16
Cerebellum-L,-4,-42,-16
Cerebellum-L,-6,-42,-16
Cerebellum-L,-8,-42,-16
Cerebellum-L,-10,-42,-16
Cerebellum-L,-12,-42,-16
Cerebellum-L,-14,-42,-16
Cerebellum-L,-16,-42,-16
Cerebellum-L,-18,-42,-16
Cerebellum-L,-6,-40,-16
Cerebellum-L,-8,-40,-16
Cerebellum-L,-10,-40,-16
Cerebellum-L,-12,-40,-16
Cerebellum-L,-14,-40,-16
Cerebellum-L,-16,-40,-16
Cerebellum-L,-8,-38,-16
Cerebellum-L,-10,-38,-16
Cerebellum-L,-12,-38,-16
Cerebellum-L,-14,-38,-16
Cerebellum-L,-12,-36,-16
Cerebellum-L,0,-74,-14
Cerebellum-L,-2,-74,-14
Cerebellum-L,-4,-74,-14
Cerebellum-L,-6,-74,-14
Cerebellum-L,-8,-74,-14
Cerebellum-L,0,-72,-14
Cerebellum-L,-2,-72,-14
Cerebellum-L,-4,-72,-14
Cerebellum-L,-6,-72,-14
Cerebellum-L,-8,-72,-14
Cerebellum-L,-10,-72,-14
Cerebellum-L,0,-70,-14
Cerebellum-L,-2,-70,-14
Cerebellum-L,-4,-70,-14
Cerebellum-L,-6,-70,-14
Cerebellum-L,-8,-70,-14
Cerebellum-L,-10,-70,-14
Cerebellum-L,-12,-70,-14
Cerebellum-L,-14,-70,-14
Cerebellum-L,-4,-68,-14
Cerebellum-L,-6,-68,-14
Cerebellum-L,-8,-68,-14
Cerebellum-L,-10,-68,-14
Cerebellum-L,-12,-68,-14
Cerebellum-L,-14,-68,-14
Cerebellum-L,-16,-68,-14
Cerebellum-L,-4,-66,-14
Cerebellum-L,-6,-66,-14
Cerebellum-L,-8,-66,-14
Cerebellum-L,-10,-66,-14
Cerebellum-L,-12,-66,-14
Cerebellum-L,-14,-66,-14
Cerebellum-L,-16,-66,-14
Cerebellum-L,0,-64,-14
Cerebellum-L,-2,-64,-14
Cerebellum-L,-4,-64,-14
Cerebellum-L,-6,-64,-14
Cerebellum-L,-8,-64,-14
Cerebellum-L,-10,-64,-14
Cerebellum-L,-12,-64,-14
Cerebellum-L,-14,-64,-14
Cerebellum-L,-16,-64,-14
Cerebellum-L,-2,-62,-14
Cerebellum-L,-4,-62,-14
Cerebellum-L,-6,-62,-14
Cerebellum-L,-8,-62,-14
Cerebellum-L,-10,-62,-14
Cerebellum-L,-12,-62,-14
Cerebellum-L,-14,-62,-14
Cerebellum-L,-16,-62,-14
Cerebellum-L,-6,-60,-14
Cerebellum-L,-8,-60,-14
Cerebellum-L,-10,-60,-14
Cerebellum-L,-12,-60,-14
Cerebellum-L,-14,-60,-14
Cerebellum-L,-16,-60,-14
Cerebellum-L,-18,-60,-14
Cerebellum-L,-6,-58,-14
Cerebellum-L,-8,-58,-14
Cerebellum-L,-10,-58,-14
Cerebellum-L,-12,-58,-14
Cerebellum-L,-14,-58,-14
Cerebellum-L,-16,-58,-14
Cerebellum-L,-18,-58,-14
Cerebellum-L,-6,-56,-14
Cerebellum-L,-8,-56,-14
Cerebellum-L,-10,-56,-14
Cerebellum-L,-12,-56,-14
Cerebellum-L,-14,-56,-14
Cerebellum-L,-16,-56,-14
Cerebellum-L,-18,-56,-14
Cerebellum-L,-20,-56,-14
Cerebellum-L,0,-54,-14
Cerebellum-L,-2,-54,-14
Cerebellum-L,-6,-54,-14
Cerebellum-L,-8,-54,-14
Cerebellum-L,-10,-54,-14
Cerebellum-L,-12,-54,-14
Cerebellum-L,-14,-54,-14
Cerebellum-L,-16,-54,-14
Cerebellum-L,-18,-54,-14
Cerebellum-L,-8,-52,-14
Cerebellum-L,-10,-52,-14
Cerebellum-L,-12,-52,-14
Cerebellum-L,-14,-52,-14
Cerebellum-L,-16,-52,-14
Cerebellum-L,-18,-52,-14
Cerebellum-L,-10,-50,-14
Cerebellum-L,-12,-50,-14
Cerebellum-L,-14,-50,-14
Cerebellum-L,-16,-50,-14
Cerebellum-L,-18,-50,-14
Cerebellum-L,0,-48,-14
Cerebellum-L,-2,-48,-14
Cerebellum-L,-4,-48,-14
Cerebellum-L,-6,-48,-14
Cerebellum-L,-10,-48,-14
Cerebellum-L,-12,-48,-14
Cerebellum-L,-14,-48,-14
Cerebellum-L,-16,-48,-14
Cerebellum-L,-2,-46,-14
Cerebellum-L,-4,-46,-14
Cerebellum-L,-6,-46,-14
Cerebellum-L,-12,-46,-14
Cerebellum-L,-14,-46,-14
Cerebellum-L,-16,-46,-14
Cerebellum-L,-4,-44,-14
Cerebellum-L,-6,-44,-14
Cerebellum-L,-8,-44,-14
Cerebellum-L,-12,-44,-14
Cerebellum-L,-14,-44,-14
Cerebellum-L,-16,-44,-14
Cerebellum-L,-2,-42,-14
Cerebellum-L,-4,-42,-14
Cerebellum-L,-6,-42,-14
Cerebellum-L,-8,-42,-14
Cerebellum-L,-10,-42,-14
Cerebellum-L,-12,-42,-14
Cerebellum-L,-14,-42,-14
Cerebellum-L,-6,-40,-14
Cerebellum-L,-8,-40,-14
Cerebellum-L,-10,-40,-14
Cerebellum-L,-12,-40,-14
Cerebellum-L,-10,-38,-14
Cerebellum-L,-12,-38,-14
Cerebellum-L,0,-74,-12
Cerebellum-L,0,-72,-12
Cerebellum-L,-2,-72,-12
Cerebellum-L,-4,-72,-12
Cerebellum-L,-6,-72,-12
Cerebellum-L,0,-70,-12
Cerebellum-L,-2,-70,-12
Cerebellum-L,-4,-70,-12
Cerebellum-L,-6,-70,-12
Cerebellum-L,-8,-70,-12
Cerebellum-L,-4,-68,-12
Cerebellum-L,-6,-68,-12
Cerebellum-L,-8,-68,-12
Cerebellum-L,-10,-68,-12
Cerebellum-L,0,-66,-12
Cerebellum-L,-2,-66,-12
Cerebellum-L,-4,-66,-12
Cerebellum-L,-6,-66,-12
Cerebellum-L,-8,-66,-12
Cerebellum-L,-10,-66,-12
Cerebellum-L,-12,-66,-12
Cerebellum-L,0,-64,-12
Cerebellum-L,-2,-64,-12
Cerebellum-L,-4,-64,-12
Cerebellum-L,-6,-64,-12
Cerebellum-L,-8,-64,-12
Cerebellum-L,-10,-64,-12
Cerebellum-L,-12,-64,-12
Cerebellum-L,-14,-64,-12
Cerebellum-L,-6,-62,-12
Cerebellum-L,-8,-62,-12
Cerebellum-L,-10,-62,-12
Cerebellum-L,-12,-62,-12
Cerebellum-L,-6,-60,-12
Cerebellum-L,-8,-60,-12
Cerebellum-L,-10,-60,-12
Cerebellum-L,-12,-60,-12
Cerebellum-L,-14,-60,-12
Cerebellum-L,-4,-58,-12
Cerebellum-L,-6,-58,-12
Cerebellum-L,-8,-58,-12
Cerebellum-L,-10,-58,-12
Cerebellum-L,-12,-58,-12
Cerebellum-L,-14,-58,-12
Cerebellum-L,-4,-56,-12
Cerebellum-L,-6,-56,-12
Cerebellum-L,-8,-56,-12
Cerebellum-L,-10,-56,-12
Cerebellum-L,-12,-56,-12
Cerebellum-L,-14,-56,-12
Cerebellum-L,-6,-54,-12
Cerebellum-L,-8,-54,-12
Cerebellum-L,-10,-54,-12
Cerebellum-L,-12,-54,-12
Cerebellum-L,-14,-54,-12
Cerebellum-L,-16,-54,-12
Cerebellum-L,-2,-52,-12
Cerebellum-L,-8,-52,-12
Cerebellum-L,-10,-52,-12
Cerebellum-L,-12,-52,-12
Cerebellum-L,-14,-52,-12
Cerebellum-L,-16,-52,-12
Cerebellum-L,-4,-50,-12
Cerebellum-L,-8,-50,-12
Cerebellum-L,-10,-50,-12
Cerebellum-L,-12,-50,-12
Cerebellum-L,-14,-50,-12
Cerebellum-L,-16,-50,-12
Cerebellum-L,0,-48,-12
Cerebellum-L,-2,-48,-12
Cerebellum-L,-4,-48,-12
Cerebellum-L,-6,-48,-12
Cerebellum-L,-10,-48,-12
Cerebellum-L,-12,-48,-12
Cerebellum-L,-14,-48,-12
Cerebellum-L,0,-46,-12
Cerebellum-L,-2,-46,-12
Cerebellum-L,-4,-46,-12
Cerebellum-L,-6,-46,-12
Cerebellum-L,-8,-46,-12
Cerebellum-L,-10,-46,-12
Cerebellum-L,-12,-46,-12
Cerebellum-L,-4,-44,-12
Cerebellum-L,-6,-44,-12
Cerebellum-L,-8,-44,-12
Cerebellum-L,-10,-44,-12
Cerebellum-L,-12,-44,-12
Cerebellum-L,-2,-42,-12
Cerebellum-L,-4,-42,-12
Cerebellum-L,-6,-42,-12
Cerebellum-L,-8,-42,-12
Cerebellum-L,-10,-42,-12
Cerebellum-L,-12,-42,-12
Cerebellum-L,-8,-40,-12
Cerebellum-L,-10,-40,-12
Cerebellum-L,-6,-68,-10
Cerebellum-L,0,-66,-10
Cerebellum-L,-2,-66,-10
Cerebellum-L,-4,-66,-10
Cerebellum-L,-6,-66,-10
Cerebellum-L,-8,-66,-10
Cerebellum-L,0,-64,-10
Cerebellum-L,-2,-64,-10
Cerebellum-L,-4,-64,-10
Cerebellum-L,-6,-64,-10
Cerebellum-L,-8,-64,-10
Cerebellum-L,-4,-62,-10
Cerebellum-L,-6,-62,-10
Cerebellum-L,-8,-62,-10
Cerebellum-L,-10,-62,-10
Cerebellum-L,-2,-60,-10
Cerebellum-L,-4,-60,-10
Cerebellum-L,-6,-60,-10
Cerebellum-L,-8,-60,-10
Cerebellum-L,-10,-60,-10
Cerebellum-L,-12,-60,-10
Cerebellum-L,0,-58,-10
Cerebellum-L,-2,-58,-10
Cerebellum-L,-4,-58,-10
Cerebellum-L,-6,-58,-10
Cerebellum-L,-8,-58,-10
Cerebellum-L,-10,-58,-10
Cerebellum-L,-12,-58,-10
Cerebellum-L,-2,-56,-10
Cerebellum-L,-4,-56,-10
Cerebellum-L,-6,-56,-10
Cerebellum-L,-8,-56,-10
Cerebellum-L,-10,-56,-10
Cerebellum-L,-12,-56,-10
Cerebellum-L,-6,-54,-10
Cerebellum-L,-8,-54,-10
Cerebellum-L,-10,-54,-10
Cerebellum-L,-12,-54,-10
Cerebellum-L,-2,-52,-10
Cerebellum-L,-6,-52,-10
Cerebellum-L,-8,-52,-10
Cerebellum-L,-10,-52,-10
Cerebellum-L,-12,-52,-10
Cerebellum-L,-4,-50,-10
Cerebellum-L,-8,-50,-10
Cerebellum-L,-10,-50,-10
Cerebellum-L,-12,-50,-10
Cerebellum-L,-4,-48,-10
Cerebellum-L,-6,-48,-10
Cerebellum-L,-8,-48,-10
Cerebellum-L,-10,-48,-10
Cerebellum-L,-12,-48,-10
Cerebellum-L,0,-46,-10
Cerebellum-L,-2,-46,-10
Cerebellum-L,-4,-46,-10
Cerebellum-L,-6,-46,-10
Cerebellum-L,-8,-46,-10
Cerebellum-L,-10,-46,-10
Cerebellum-L,-2,-44,-10
Cerebellum-L,-4,-44,-10
Cerebellum-L,-6,-44,-10
Cerebellum-L,-8,-44,-10
Cerebellum-L,-10,-44,-10
Cerebellum-L,-4,-42,-10
Cerebellum-L,-6,-42,-10
Cerebellum-L,-8,-42,-10
Cerebellum-L,-10,-42,-10
Cerebellum-L,0,-66,-8
Cerebellum-L,-2,-66,-8
Cerebellum-L,-4,-66,-8
Cerebellum-L,0,-64,-8
Cerebellum-L,-2,-64,-8
Cerebellum-L,-4,-64,-8
Cerebellum-L,-6,-64,-8
Cerebellum-L,0,-62,-8
Cerebellum-L,-2,-62,-8
Cerebellum-L,-4,-62,-8
Cerebellum-L,-6,-62,-8
Cerebellum-L,-8,-62,-8
Cerebellum-L,-2,-60,-8
Cerebellum-L,-4,-60,-8
Cerebellum-L,-6,-60,-8
Cerebellum-L,-8,-60,-8
Cerebellum-L,0,-58,-8
Cerebellum-L,-2,-58,-8
Cerebellum-L,-4,-58,-8
Cerebellum-L,-6,-58,-8
Cerebellum-L,-8,-58,-8
Cerebellum-L,0,-56,-8
Cerebellum-L,-2,-56,-8
Cerebellum-L,-4,-56,-8
Cerebellum-L,-6,-56,-8
Cerebellum-L,-8,-56,-8
Cerebellum-L,-10,-56,-8
Cerebellum-L,-4,-54,-8
Cerebellum-L,-6,-54,-8
Cerebellum-L,-8,-54,-8
Cerebellum-L,-10,-54,-8
Cerebellum-L,-2,-52,-8
Cerebellum-L,-6,-52,-8
Cerebellum-L,-8,-52,-8
Cerebellum-L,-10,-52,-8
Cerebellum-L,-12,-52,-8
Cerebellum-L,-2,-50,-8
Cerebellum-L,-4,-50,-8
Cerebellum-L,-6,-50,-8
Cerebellum-L,-8,-50,-8
Cerebellum-L,-10,-50,-8
Cerebellum-L,-2,-48,-8
Cerebellum-L,-4,-48,-8
Cerebellum-L,-6,-48,-8
Cerebellum-L,-8,-48,-8
Cerebellum-L,-10,-48,-8
Cerebellum-L,-2,-46,-8
Cerebellum-L,-4,-46,-8
Cerebellum-L,-6,-46,-8
Cerebellum-L,-8,-46,-8
Cerebellum-L,-10,-46,-8
Cerebellum-L,-2,-44,-8
Cerebellum-L,-4,-44,-8
Cerebellum-L,-6,-44,-8
Cerebellum-L,-8,-44,-8
Cerebellum-L,-6,-42,-8
Cerebellum-L,-8,-42,-8
Cerebellum-L,0,-66,-6
Cerebellum-L,0,-64,-6
Cerebellum-L,-2,-64,-6
Cerebellum-L,-4,-64,-6
Cerebellum-L,0,-62,-6
Cerebellum-L,-2,-62,-6
Cerebellum-L,-4,-62,-6
Cerebellum-L,0,-60,-6
Cerebellum-L,-2,-60,-6
Cerebellum-L,-4,-60,-6
Cerebellum-L,-6,-60,-6
Cerebellum-L,-2,-58,-6
Cerebellum-L,-4,-58,-6
Cerebellum-L,-6,-58,-6
Cerebellum-L,-8,-58,-6
Cerebellum-L,-2,-56,-6
Cerebellum-L,-4,-56,-6
Cerebellum-L,-6,-56,-6
Cerebellum-L,-8,-56,-6
Cerebellum-L,-4,-54,-6
Cerebellum-L,-6,-54,-6
Cerebellum-L,-8,-54,-6
Cerebellum-L,-4,-52,-6
Cerebellum-L,-6,-52,-6
Cerebellum-L,-8,-52,-6
Cerebellum-L,-2,-50,-6
Cerebellum-L,-4,-50,-6
Cerebellum-L,-6,-50,-6
Cerebellum-L,-8,-50,-6
Cerebellum-L,-2,-48,-6
Cerebellum-L,-4,-48,-6
Cerebellum-L,-6,-48,-6
Cerebellum-L,-8,-48,-6
Cerebellum-L,-2,-46,-6
Cerebellum-L,-4,-46,-6
Cerebellum-L,-6,-46,-6
Cerebellum-L,-8,-46,-6
Cerebellum-L,-6,-44,-6
Cerebellum-L,0,-64,-4
Cerebellum-L,-2,-64,-4
Cerebellum-L,0,-62,-4
Cerebellum-L,-2,-62,-4
Cerebellum-L,-4,-62,-4
Cerebellum-L,0,-60,-4
Cerebellum-L,-2,-60,-4
Cerebellum-L,-4,-60,-4
Cerebellum-L,-2,-58,-4
Cerebellum-L,-4,-58,-4
Cerebellum-L,-2,-56,-4
Cerebellum-L,-4,-56,-4
Cerebellum-L,-6,-56,-4
Cerebellum-L,-4,-54,-4
Cerebellum-L,-6,-54,-4
Cerebellum-L,0,-52,-4
Cerebellum-L,-2,-52,-4
Cerebellum-L,-4,-52,-4
Cerebellum-L,-6,-52,-4
Cerebellum-L,-2,-50,-4
Cerebellum-L,-4,-50,-4
Cerebellum-L,-6,-50,-4
Cerebellum-L,-2,-48,-4
Cerebellum-L,-4,-48,-4
Cerebellum-L,-6,-48,-4
Cerebellum-L,-2,-46,-4
Cerebellum-L,-4,-46,-4
Cerebellum-L,-6,-46,-4
Cerebellum-L,0,-62,-2
Cerebellum-L,0,-60,-2
Cerebellum-L,-2,-60,-2
Cerebellum-L,0,-58,-2
Cerebellum-L,-2,-58,-2
Cerebellum-L,-2,-56,-2
Cerebellum-L,-4,-56,-2
Cerebellum-L,-2,-54,-2
Cerebellum-L,-4,-54,-2
Cerebellum-L,0,-52,-2
Cerebellum-L,-2,-52,-2
Cerebellum-L,-4,-52,-2
Cerebellum-L,-2,-50,-2
Cerebellum-L,-4,-50,-2
Cerebellum-L,-2,-48,-2
Cerebellum-L,-4,-48,-2
Cerebellum-L,-2,-58,0
Cerebellum-L,-2,-56,0
Cerebellum-L,-2,-54,0
Cerebellum-L,-2,-52,0
Cerebellum-L,-2,-50,0
Cerebellum-L,-2,-52,2
Cerebellum-R,14,-56,-64
Cerebellum-R,12,-56,-64
Cerebellum-R,10,-56,-64
Cerebellum-R,8,-56,-64
Cerebellum-R,6,-56,-64
Cerebellum-R,14,-54,-64
Cerebellum-R,12,-54,-64
Cerebellum-R,10,-54,-64
Cerebellum-R,8,-54,-64
Cerebellum-R,6,-54,-64
Cerebellum-R,16,-52,-64
Cerebellum-R,14,-52,-64
Cerebellum-R,12,-52,-64
Cerebellum-R,10,-52,-64
Cerebellum-R,8,-52,-64
Cerebellum-R,16,-50,-64
Cerebellum-R,14,-50,-64
Cerebellum-R,12,-50,-64
Cerebellum-R,10,-50,-64
Cerebellum-R,8,-50,-64
Cerebellum-R,16,-48,-64
Cerebellum-R,14,-48,-64
Cerebellum-R,12,-48,-64
Cerebellum-R,10,-48,-64
Cerebellum-R,6,-60,-62
Cerebellum-R,14,-58,-62
Cerebellum-R,12,-58,-62
Cerebellum-R,10,-58,-62
Cerebellum-R,8,-58,-62
Cerebellum-R,6,-58,-62
Cerebellum-R,4,-58,-62
Cerebellum-R,14,-56,-62
